Date,RelDate,Price
1/6/1961,4021.00,58.400002
1/5/1961,4020.00,58.57
1/4/1961,4019.00,58.360001
1/3/1961,4018.00,57.57
12/30/1960,4014.00,58.110001
12/29/1960,4013.00,58.049999
12/28/1960,4012.00,57.779999
12/27/1960,4011.00,57.52
12/23/1960,4007.00,57.439999
12/22/1960,4006.00,57.389999
12/21/1960,4005.00,57.549999
12/20/1960,4004.00,57.09
12/19/1960,4003.00,57.130001
12/16/1960,4000.00,57.200001
12/15/1960,3999.00,56.68
12/14/1960,3998.00,56.84
12/13/1960,3997.00,56.880001
12/12/1960,3996.00,56.849998
12/9/1960,3993.00,56.650002
12/8/1960,3992.00,56.150002
12/7/1960,3991.00,56.02
12/6/1960,3990.00,55.470001
12/5/1960,3989.00,55.310001
12/2/1960,3986.00,55.389999
12/1/1960,3985.00,55.299999
11/30/1960,3984.00,55.540001
11/29/1960,3983.00,55.830002
11/28/1960,3982.00,56.029999
11/25/1960,3979.00,56.130001
11/23/1960,3977.00,55.799999
11/22/1960,3976.00,55.720001
11/21/1960,3975.00,55.93
11/18/1960,3972.00,55.82
11/17/1960,3971.00,55.549999
11/16/1960,3970.00,55.700001
11/15/1960,3969.00,55.810001
11/14/1960,3968.00,55.59
11/11/1960,3965.00,55.869999
11/10/1960,3964.00,56.43
11/9/1960,3963.00,55.349998
11/7/1960,3961.00,55.110001
11/4/1960,3958.00,54.900002
11/3/1960,3957.00,54.43
11/2/1960,3956.00,54.220001
11/1/1960,3955.00,53.939999
10/31/1960,3954.00,53.389999
10/28/1960,3951.00,53.41
10/27/1960,3950.00,53.619999
10/26/1960,3949.00,53.049999
10/25/1960,3948.00,52.200001
10/24/1960,3947.00,52.700001
10/21/1960,3944.00,53.720001
10/20/1960,3943.00,53.860001
10/19/1960,3942.00,54.25
10/18/1960,3941.00,54.349998
10/17/1960,3940.00,54.630001
10/14/1960,3937.00,54.860001
10/13/1960,3936.00,54.57
10/12/1960,3935.00,54.150002
10/11/1960,3934.00,54.220001
10/10/1960,3933.00,54.139999
10/7/1960,3930.00,54.029999
10/6/1960,3929.00,53.720001
10/5/1960,3928.00,53.389999
10/4/1960,3927.00,52.990002
10/3/1960,3926.00,53.360001
9/30/1960,3923.00,53.52
9/29/1960,3922.00,52.619999
9/28/1960,3921.00,52.48
9/27/1960,3920.00,52.939999
9/26/1960,3919.00,53.060001
9/23/1960,3916.00,53.900002
9/22/1960,3915.00,54.360001
9/21/1960,3914.00,54.57
9/20/1960,3913.00,54.009998
9/19/1960,3912.00,53.860001
9/16/1960,3909.00,55.110001
9/15/1960,3908.00,55.220001
9/14/1960,3907.00,55.439999
9/13/1960,3906.00,55.830002
9/12/1960,3905.00,55.720001
9/9/1960,3902.00,56.110001
9/8/1960,3901.00,55.740002
9/7/1960,3900.00,55.790001
9/6/1960,3899.00,56.490002
9/2/1960,3895.00,57
9/1/1960,3894.00,57.09
8/31/1960,3893.00,56.959999
8/30/1960,3892.00,56.84
8/29/1960,3891.00,57.439999
8/26/1960,3888.00,57.599998
8/25/1960,3887.00,57.790001
8/24/1960,3886.00,58.07
8/23/1960,3885.00,57.75
8/22/1960,3884.00,57.189999
8/19/1960,3881.00,57.009998
8/18/1960,3880.00,56.810001
8/17/1960,3879.00,56.84
8/16/1960,3878.00,56.720001
8/15/1960,3877.00,56.610001
8/12/1960,3874.00,56.66
8/11/1960,3873.00,56.279999
8/10/1960,3872.00,56.07
8/9/1960,3871.00,55.84
8/8/1960,3870.00,55.52
8/5/1960,3867.00,55.439999
8/4/1960,3866.00,54.889999
8/3/1960,3865.00,54.720001
8/2/1960,3864.00,55.040001
8/1/1960,3863.00,55.529999
7/29/1960,3860.00,55.509998
7/28/1960,3859.00,54.57
7/27/1960,3858.00,54.169998
7/26/1960,3857.00,54.509998
7/25/1960,3856.00,54.18
7/22/1960,3853.00,54.720001
7/21/1960,3852.00,55.099998
7/20/1960,3851.00,55.610001
7/19/1960,3850.00,55.700001
7/18/1960,3849.00,55.700001
7/15/1960,3846.00,56.049999
7/14/1960,3845.00,56.119999
7/13/1960,3844.00,56.099998
7/12/1960,3843.00,56.25
7/11/1960,3842.00,56.869999
7/8/1960,3839.00,57.380001
7/7/1960,3838.00,57.240002
7/6/1960,3837.00,56.939999
7/5/1960,3836.00,57.02
7/1/1960,3832.00,57.060001
6/30/1960,3831.00,56.919998
6/29/1960,3830.00,56.939999
6/28/1960,3829.00,56.939999
6/27/1960,3828.00,57.330002
6/24/1960,3825.00,57.68
6/23/1960,3824.00,57.59
6/22/1960,3823.00,57.279999
6/21/1960,3822.00,57.110001
6/20/1960,3821.00,57.16
6/17/1960,3818.00,57.439999
6/16/1960,3817.00,57.5
6/15/1960,3816.00,57.57
6/14/1960,3815.00,57.91
6/13/1960,3814.00,57.990002
6/10/1960,3811.00,57.970001
6/9/1960,3810.00,58
6/8/1960,3809.00,57.889999
6/7/1960,3808.00,57.43
6/6/1960,3807.00,56.889999
6/3/1960,3804.00,56.23
6/2/1960,3803.00,56.130001
6/1/1960,3802.00,55.889999
5/31/1960,3801.00,55.830002
5/27/1960,3797.00,55.740002
5/26/1960,3796.00,55.709999
5/25/1960,3795.00,55.669998
5/24/1960,3794.00,55.700001
5/23/1960,3793.00,55.759998
5/20/1960,3790.00,55.73
5/19/1960,3789.00,55.68
5/18/1960,3788.00,55.439999
5/17/1960,3787.00,55.459999
5/16/1960,3786.00,55.25
5/13/1960,3783.00,55.299999
5/12/1960,3782.00,54.849998
5/11/1960,3781.00,54.57
5/10/1960,3780.00,54.419998
5/9/1960,3779.00,54.799999
5/6/1960,3776.00,54.75
5/5/1960,3775.00,54.860001
5/4/1960,3774.00,55.040001
5/3/1960,3773.00,54.830002
5/2/1960,3772.00,54.130001
4/29/1960,3769.00,54.369999
4/28/1960,3768.00,54.560001
4/27/1960,3767.00,55.040001
4/26/1960,3766.00,55.040001
4/25/1960,3765.00,54.860001
4/22/1960,3762.00,55.419998
4/21/1960,3761.00,55.59
4/20/1960,3760.00,55.439999
4/19/1960,3759.00,56.130001
4/18/1960,3758.00,56.59
4/14/1960,3754.00,56.43
4/13/1960,3753.00,56.299999
4/12/1960,3752.00,56.299999
4/11/1960,3751.00,56.169998
4/8/1960,3748.00,56.389999
4/7/1960,3747.00,56.52
4/6/1960,3746.00,56.509998
4/5/1960,3745.00,55.369999
4/4/1960,3744.00,55.540001
4/1/1960,3741.00,55.43
3/31/1960,3740.00,55.34
3/30/1960,3739.00,55.66
3/29/1960,3738.00,55.779999
3/28/1960,3737.00,55.860001
3/25/1960,3734.00,55.98
3/24/1960,3733.00,55.98
3/23/1960,3732.00,55.740002
3/22/1960,3731.00,55.290001
3/21/1960,3730.00,55.07
3/18/1960,3727.00,55.009998
3/17/1960,3726.00,54.959999
3/16/1960,3725.00,55.040001
3/15/1960,3724.00,54.740002
3/14/1960,3723.00,54.32
3/11/1960,3720.00,54.240002
3/10/1960,3719.00,53.830002
3/9/1960,3718.00,54.040001
3/8/1960,3717.00,53.470001
3/7/1960,3716.00,54.02
3/4/1960,3713.00,54.57
3/3/1960,3712.00,54.779999
3/2/1960,3711.00,55.619999
3/1/1960,3710.00,56.009998
2/29/1960,3709.00,56.119999
2/26/1960,3706.00,56.16
2/25/1960,3705.00,55.93
2/24/1960,3704.00,55.740002
2/23/1960,3703.00,55.939999
2/19/1960,3699.00,56.240002
2/18/1960,3698.00,55.799999
2/17/1960,3697.00,55.029999
2/16/1960,3696.00,54.73
2/15/1960,3695.00,55.169998
2/12/1960,3692.00,55.459999
2/11/1960,3691.00,55.18
2/10/1960,3690.00,55.490002
2/9/1960,3689.00,55.84
2/8/1960,3688.00,55.32
2/5/1960,3685.00,55.98
2/4/1960,3684.00,56.27
2/3/1960,3683.00,56.32
2/2/1960,3682.00,56.82
2/1/1960,3681.00,55.959999
1/29/1960,3678.00,55.610001
1/28/1960,3677.00,56.130001
1/27/1960,3676.00,56.720001
1/26/1960,3675.00,56.860001
1/25/1960,3674.00,56.779999
1/22/1960,3671.00,57.380001
1/21/1960,3670.00,57.209999
1/20/1960,3669.00,57.07
1/19/1960,3668.00,57.27
1/18/1960,3667.00,57.889999
1/15/1960,3664.00,58.380001
1/14/1960,3663.00,58.400002
1/13/1960,3662.00,58.080002
1/12/1960,3661.00,58.41
1/11/1960,3660.00,58.77
1/8/1960,3657.00,59.5
1/7/1960,3656.00,59.689999
1/6/1960,3655.00,60.130001
1/5/1960,3654.00,60.389999
1/4/1960,3653.00,59.91
12/31/1959,3649.00,59.889999
12/30/1959,3648.00,59.77
12/29/1959,3647.00,59.299999
12/28/1959,3646.00,58.98
12/24/1959,3642.00,59
12/23/1959,3641.00,58.959999
12/22/1959,3640.00,59.139999
12/21/1959,3639.00,59.209999
12/18/1959,3636.00,59.139999
12/17/1959,3635.00,58.860001
12/16/1959,3634.00,58.970001
12/15/1959,3633.00,58.900002
12/14/1959,3632.00,59.040001
12/11/1959,3629.00,58.880001
12/10/1959,3628.00,59.02
12/9/1959,3627.00,58.970001
12/8/1959,3626.00,59.34
12/7/1959,3625.00,58.959999
12/4/1959,3622.00,58.849998
12/3/1959,3621.00,58.73
12/2/1959,3620.00,58.599998
12/1/1959,3619.00,58.700001
11/30/1959,3618.00,58.279999
11/27/1959,3615.00,57.700001
11/25/1959,3613.00,57.439999
11/24/1959,3612.00,57.349998
11/23/1959,3611.00,57.080002
11/20/1959,3608.00,56.970001
11/19/1959,3607.00,56.939999
11/18/1959,3606.00,56.990002
11/17/1959,3605.00,56.380001
11/16/1959,3604.00,56.220001
11/13/1959,3601.00,56.849998
11/12/1959,3600.00,57.169998
11/11/1959,3599.00,57.490002
11/10/1959,3598.00,57.48
11/9/1959,3597.00,57.5
11/6/1959,3594.00,57.599998
11/5/1959,3593.00,57.32
11/4/1959,3592.00,57.259998
11/2/1959,3590.00,57.41
10/30/1959,3587.00,57.52
10/29/1959,3586.00,57.41
10/28/1959,3585.00,57.459999
10/27/1959,3584.00,57.419998
10/26/1959,3583.00,56.939999
10/23/1959,3580.00,56.560001
10/22/1959,3579.00,56
10/21/1959,3578.00,56.549999
10/20/1959,3577.00,56.66
10/19/1959,3576.00,57.009998
10/16/1959,3573.00,57.330002
10/15/1959,3572.00,56.869999
10/14/1959,3571.00,56.709999
10/13/1959,3570.00,57.16
10/12/1959,3569.00,57.32
10/9/1959,3566.00,57
10/8/1959,3565.00,56.810001
10/7/1959,3564.00,56.939999
10/6/1959,3563.00,57.09
10/5/1959,3562.00,57.139999
10/2/1959,3559.00,57.200001
10/1/1959,3558.00,56.939999
9/30/1959,3557.00,56.880001
9/29/1959,3556.00,57.509998
9/28/1959,3555.00,57.150002
9/25/1959,3552.00,56.73
9/24/1959,3551.00,56.779999
9/23/1959,3550.00,55.82
9/22/1959,3549.00,55.139999
9/21/1959,3548.00,55.27
9/18/1959,3545.00,56.189999
9/17/1959,3544.00,56.41
9/16/1959,3543.00,56.720001
9/15/1959,3542.00,56.68
9/14/1959,3541.00,56.990002
9/11/1959,3538.00,57.41
9/10/1959,3537.00,56.990002
9/9/1959,3536.00,57.290001
9/8/1959,3535.00,57.700001
9/4/1959,3531.00,58.540001
9/3/1959,3530.00,58.259998
9/2/1959,3529.00,58.919998
9/1/1959,3528.00,58.869999
8/31/1959,3527.00,59.599998
8/28/1959,3524.00,59.599998
8/27/1959,3523.00,59.580002
8/26/1959,3522.00,59.07
8/25/1959,3521.00,58.990002
8/24/1959,3520.00,58.869999
8/21/1959,3517.00,59.080002
8/20/1959,3516.00,59.139999
8/19/1959,3515.00,58.27
8/18/1959,3514.00,58.619999
8/17/1959,3513.00,59.169998
8/14/1959,3510.00,59.290001
8/13/1959,3509.00,59.150002
8/12/1959,3508.00,59.25
8/11/1959,3507.00,59.389999
8/10/1959,3506.00,58.619999
8/7/1959,3503.00,59.869999
8/6/1959,3502.00,60.240002
8/5/1959,3501.00,60.299999
8/4/1959,3500.00,60.610001
8/3/1959,3499.00,60.709999
7/31/1959,3496.00,60.509998
7/30/1959,3495.00,60.5
7/29/1959,3494.00,60.619999
7/28/1959,3493.00,60.32
7/27/1959,3492.00,60.02
7/24/1959,3489.00,59.650002
7/23/1959,3488.00,59.669998
7/22/1959,3487.00,59.610001
7/21/1959,3486.00,59.41
7/20/1959,3485.00,58.91
7/17/1959,3482.00,59.189999
7/16/1959,3481.00,59.41
7/15/1959,3480.00,59.59
7/14/1959,3479.00,59.549999
7/13/1959,3478.00,59.41
7/10/1959,3475.00,59.91
7/9/1959,3474.00,59.970001
7/8/1959,3473.00,60.029999
7/7/1959,3472.00,60.009998
7/6/1959,3471.00,59.650002
7/2/1959,3467.00,59.279999
7/1/1959,3466.00,58.970001
6/30/1959,3465.00,58.470001
6/29/1959,3464.00,58.369999
6/26/1959,3461.00,57.98
6/25/1959,3460.00,57.73
6/24/1959,3459.00,57.41
6/23/1959,3458.00,57.119999
6/22/1959,3457.00,57.130001
6/19/1959,3454.00,57.130001
6/18/1959,3453.00,57.049999
6/17/1959,3452.00,57.09
6/16/1959,3451.00,56.560001
6/15/1959,3450.00,56.990002
6/12/1959,3447.00,57.290001
6/11/1959,3446.00,57.25
6/10/1959,3445.00,57.189999
6/9/1959,3444.00,56.360001
6/8/1959,3443.00,56.759998
6/5/1959,3440.00,57.509998
6/4/1959,3439.00,57.630001
6/3/1959,3438.00,58.25
6/2/1959,3437.00,58.23
6/1/1959,3436.00,58.630001
5/29/1959,3433.00,58.68
5/28/1959,3432.00,58.389999
5/27/1959,3431.00,58.189999
5/26/1959,3430.00,58.09
5/25/1959,3429.00,58.18
5/22/1959,3426.00,58.330002
5/21/1959,3425.00,58.139999
5/20/1959,3424.00,58.09
5/19/1959,3423.00,58.32
5/18/1959,3422.00,58.150002
5/15/1959,3419.00,58.16
5/14/1959,3418.00,58.369999
5/13/1959,3417.00,57.970001
5/12/1959,3416.00,57.959999
5/11/1959,3415.00,57.959999
5/8/1959,3412.00,57.32
5/7/1959,3411.00,56.880001
5/6/1959,3410.00,57.610001
5/5/1959,3409.00,57.75
5/4/1959,3408.00,57.650002
5/1/1959,3405.00,57.650002
4/30/1959,3404.00,57.59
4/29/1959,3403.00,57.689999
4/28/1959,3402.00,57.919998
4/27/1959,3401.00,58.139999
4/24/1959,3398.00,57.959999
4/23/1959,3397.00,57.599998
4/22/1959,3396.00,57.73
4/21/1959,3395.00,58.110001
4/20/1959,3394.00,58.169998
4/17/1959,3391.00,57.919998
4/16/1959,3390.00,57.43
4/15/1959,3389.00,56.959999
4/14/1959,3388.00,56.709999
4/13/1959,3387.00,56.43
4/10/1959,3384.00,56.220001
4/9/1959,3383.00,56.169998
4/8/1959,3382.00,56.209999
4/7/1959,3381.00,56.48
4/6/1959,3380.00,56.599998
4/3/1959,3377.00,56.439999
4/2/1959,3376.00,56
4/1/1959,3375.00,55.689999
3/31/1959,3374.00,55.439999
3/30/1959,3373.00,55.450001
3/26/1959,3369.00,55.759998
3/25/1959,3368.00,55.880001
3/24/1959,3367.00,55.959999
3/23/1959,3366.00,55.869999
3/20/1959,3363.00,56.389999
3/19/1959,3362.00,56.34
3/18/1959,3361.00,56.389999
3/17/1959,3360.00,56.52
3/16/1959,3359.00,56.060001
3/13/1959,3356.00,56.669998
3/12/1959,3355.00,56.599998
3/11/1959,3354.00,56.349998
3/10/1959,3353.00,56.310001
3/9/1959,3352.00,56.150002
3/6/1959,3349.00,56.209999
3/5/1959,3348.00,56.43
3/4/1959,3347.00,56.349998
3/3/1959,3346.00,56.25
3/2/1959,3345.00,55.73
2/27/1959,3342.00,55.41
2/26/1959,3341.00,55.34
2/25/1959,3340.00,55.240002
2/24/1959,3339.00,55.48
2/20/1959,3335.00,55.52
2/19/1959,3334.00,55.5
2/18/1959,3333.00,54.299999
2/17/1959,3332.00,54.290001
2/16/1959,3331.00,54.5
2/13/1959,3328.00,54.419998
2/12/1959,3327.00,54
2/11/1959,3326.00,54.349998
2/10/1959,3325.00,54.32
2/9/1959,3324.00,53.580002
2/6/1959,3321.00,54.369999
2/5/1959,3320.00,54.810001
2/4/1959,3319.00,55.060001
2/3/1959,3318.00,55.279999
2/2/1959,3317.00,55.209999
1/30/1959,3314.00,55.450001
1/29/1959,3313.00,55.200001
1/28/1959,3312.00,55.16
1/27/1959,3311.00,55.779999
1/26/1959,3310.00,55.77
1/23/1959,3307.00,56
1/22/1959,3306.00,55.970001
1/21/1959,3305.00,56.040001
1/20/1959,3304.00,55.720001
1/19/1959,3303.00,55.68
1/16/1959,3300.00,55.810001
1/15/1959,3299.00,55.830002
1/14/1959,3298.00,55.619999
1/13/1959,3297.00,55.470001
1/12/1959,3296.00,55.779999
1/9/1959,3293.00,55.77
1/8/1959,3292.00,55.400002
1/7/1959,3291.00,54.889999
1/6/1959,3290.00,55.59
1/5/1959,3289.00,55.66
1/2/1959,3286.00,55.439999
12/31/1958,3284.00,55.209999
12/30/1958,3283.00,54.93
12/29/1958,3282.00,54.740002
12/24/1958,3277.00,54.110001
12/23/1958,3276.00,53.419998
12/22/1958,3275.00,53.709999
12/19/1958,3272.00,54.07
12/18/1958,3271.00,54.150002
12/17/1958,3270.00,53.919998
12/16/1958,3269.00,53.57
12/15/1958,3268.00,53.369999
12/12/1958,3265.00,53.220001
12/11/1958,3264.00,53.349998
12/10/1958,3263.00,53.459999
12/9/1958,3262.00,52.82
12/8/1958,3261.00,52.459999
12/5/1958,3258.00,52.459999
12/4/1958,3257.00,52.549999
12/3/1958,3256.00,52.529999
12/2/1958,3255.00,52.459999
12/1/1958,3254.00,52.689999
11/28/1958,3251.00,52.48
11/26/1958,3249.00,51.900002
11/25/1958,3248.00,51.02
11/24/1958,3247.00,52.029999
11/21/1958,3244.00,52.700001
11/20/1958,3243.00,53.209999
11/19/1958,3242.00,53.200001
11/18/1958,3241.00,53.130001
11/17/1958,3240.00,53.240002
11/14/1958,3237.00,53.09
11/13/1958,3236.00,52.830002
11/12/1958,3235.00,53.049999
11/11/1958,3234.00,52.98
11/10/1958,3233.00,52.57
11/7/1958,3230.00,52.259998
11/6/1958,3229.00,52.450001
11/5/1958,3228.00,52.029999
11/3/1958,3226.00,51.560001
10/31/1958,3223.00,51.330002
10/30/1958,3222.00,51.27
10/29/1958,3221.00,51.07
10/28/1958,3220.00,50.580002
10/27/1958,3219.00,50.419998
10/24/1958,3216.00,50.810001
10/23/1958,3215.00,50.970001
10/22/1958,3214.00,51.07
10/21/1958,3213.00,51.27
10/20/1958,3212.00,51.27
10/17/1958,3209.00,51.459999
10/16/1958,3208.00,50.939999
10/15/1958,3207.00,50.580002
10/14/1958,3206.00,51.259998
10/13/1958,3205.00,51.619999
10/10/1958,3202.00,51.389999
10/9/1958,3201.00,51.049999
10/8/1958,3200.00,51.060001
10/7/1958,3199.00,51.07
10/6/1958,3198.00,51.07
10/3/1958,3195.00,50.369999
10/2/1958,3194.00,50.169998
10/1/1958,3193.00,49.98
9/30/1958,3192.00,50.060001
9/29/1958,3191.00,49.869999
9/26/1958,3188.00,49.66
9/25/1958,3187.00,49.57
9/24/1958,3186.00,49.779999
9/23/1958,3185.00,49.560001
9/22/1958,3184.00,49.200001
9/19/1958,3181.00,49.400002
9/18/1958,3180.00,49.380001
9/17/1958,3179.00,49.349998
9/16/1958,3178.00,49.349998
9/15/1958,3177.00,48.959999
9/12/1958,3174.00,48.529999
9/11/1958,3173.00,48.639999
9/10/1958,3172.00,48.310001
9/9/1958,3171.00,48.459999
9/8/1958,3170.00,48.130001
9/5/1958,3167.00,47.970001
9/4/1958,3166.00,48.099998
9/3/1958,3165.00,48.18
9/2/1958,3164.00,48
8/29/1958,3160.00,47.75
8/28/1958,3159.00,47.66
8/27/1958,3158.00,47.91
8/26/1958,3157.00,47.900002
8/25/1958,3156.00,47.740002
8/22/1958,3153.00,47.73
8/21/1958,3152.00,47.630001
8/20/1958,3151.00,47.32
8/19/1958,3150.00,47.299999
8/18/1958,3149.00,47.220001
8/15/1958,3146.00,47.5
8/14/1958,3145.00,47.91
8/13/1958,3144.00,47.810001
8/12/1958,3143.00,47.73
8/11/1958,3142.00,48.16
8/8/1958,3139.00,48.049999
8/7/1958,3138.00,47.77
8/6/1958,3137.00,47.459999
8/5/1958,3136.00,47.75
8/4/1958,3135.00,47.939999
8/1/1958,3132.00,47.490002
7/31/1958,3131.00,47.189999
7/30/1958,3130.00,47.09
7/29/1958,3129.00,46.959999
7/28/1958,3128.00,47.150002
7/25/1958,3125.00,46.970001
7/24/1958,3124.00,46.650002
7/23/1958,3123.00,46.400002
7/22/1958,3122.00,46.41
7/21/1958,3121.00,46.330002
7/18/1958,3118.00,45.77
7/17/1958,3117.00,45.549999
7/16/1958,3116.00,45.25
7/15/1958,3115.00,45.110001
7/14/1958,3114.00,45.139999
7/11/1958,3111.00,45.720001
7/10/1958,3110.00,45.419998
7/9/1958,3109.00,45.25
7/8/1958,3108.00,45.400002
7/7/1958,3107.00,45.619999
7/3/1958,3103.00,45.470001
7/2/1958,3102.00,45.32
7/1/1958,3101.00,45.279999
6/30/1958,3100.00,45.240002
6/27/1958,3097.00,44.900002
6/26/1958,3096.00,44.84
6/25/1958,3095.00,44.630001
6/24/1958,3094.00,44.52
6/23/1958,3093.00,44.689999
6/20/1958,3090.00,44.849998
6/19/1958,3089.00,44.610001
6/18/1958,3088.00,45.34
6/17/1958,3087.00,44.939999
6/16/1958,3086.00,45.18
6/13/1958,3083.00,45.02
6/12/1958,3082.00,44.75
6/11/1958,3081.00,44.490002
6/10/1958,3080.00,44.48
6/9/1958,3079.00,44.57
6/6/1958,3076.00,44.639999
6/5/1958,3075.00,44.549999
6/4/1958,3074.00,44.5
6/3/1958,3073.00,44.459999
6/2/1958,3072.00,44.310001
5/29/1958,3068.00,44.09
5/28/1958,3067.00,43.849998
5/27/1958,3066.00,43.790001
5/26/1958,3065.00,43.849998
5/23/1958,3062.00,43.869999
5/22/1958,3061.00,43.779999
5/21/1958,3060.00,43.549999
5/20/1958,3059.00,43.610001
5/19/1958,3058.00,43.240002
5/16/1958,3055.00,43.360001
5/15/1958,3054.00,43.34
5/14/1958,3053.00,43.119999
5/13/1958,3052.00,43.619999
5/12/1958,3051.00,43.75
5/9/1958,3048.00,44.09
5/8/1958,3047.00,43.990002
5/7/1958,3046.00,43.93
5/6/1958,3045.00,44.009998
5/5/1958,3044.00,43.790001
5/2/1958,3041.00,43.689999
5/1/1958,3040.00,43.540001
4/30/1958,3039.00,43.439999
4/29/1958,3038.00,43
4/28/1958,3037.00,43.220001
4/25/1958,3034.00,43.360001
4/24/1958,3033.00,43.139999
4/23/1958,3032.00,42.799999
4/22/1958,3031.00,42.799999
4/21/1958,3030.00,42.93
4/18/1958,3027.00,42.709999
4/17/1958,3026.00,42.25
4/16/1958,3025.00,42.099998
4/15/1958,3024.00,42.43
4/14/1958,3023.00,42
4/11/1958,3020.00,41.740002
4/10/1958,3019.00,41.700001
4/9/1958,3018.00,41.650002
4/8/1958,3017.00,41.43
4/7/1958,3016.00,41.330002
4/3/1958,3012.00,41.48
4/2/1958,3011.00,41.599998
4/1/1958,3010.00,41.93
3/31/1958,3009.00,42.099998
3/28/1958,3006.00,42.200001
3/27/1958,3005.00,42.169998
3/26/1958,3004.00,42.299999
3/25/1958,3003.00,42.439999
3/24/1958,3002.00,42.580002
3/21/1958,2999.00,42.419998
3/20/1958,2998.00,42.110001
3/19/1958,2997.00,42.09
3/18/1958,2996.00,41.889999
3/17/1958,2995.00,42.040001
3/14/1958,2992.00,42.330002
3/13/1958,2991.00,42.459999
3/12/1958,2990.00,42.41
3/11/1958,2989.00,42.509998
3/10/1958,2988.00,42.209999
3/7/1958,2985.00,42.07
3/6/1958,2984.00,42
3/5/1958,2983.00,41.470001
3/4/1958,2982.00,41.349998
3/3/1958,2981.00,41.130001
2/28/1958,2978.00,40.84
2/27/1958,2977.00,40.68
2/26/1958,2976.00,40.919998
2/25/1958,2975.00,40.610001
2/24/1958,2974.00,40.650002
2/21/1958,2971.00,40.880001
2/20/1958,2970.00,40.91
2/19/1958,2969.00,41.150002
2/18/1958,2968.00,41.169998
2/17/1958,2967.00,41.110001
2/14/1958,2964.00,41.330002
2/13/1958,2963.00,40.939999
2/12/1958,2962.00,40.93
2/11/1958,2961.00,41.110001
2/10/1958,2960.00,41.48
2/7/1958,2957.00,41.73
2/6/1958,2956.00,42.099998
2/5/1958,2955.00,42.189999
2/4/1958,2954.00,42.459999
2/3/1958,2953.00,42.040001
1/31/1958,2950.00,41.700001
1/30/1958,2949.00,41.68
1/29/1958,2948.00,41.880001
1/28/1958,2947.00,41.630001
1/27/1958,2946.00,41.59
1/24/1958,2943.00,41.709999
1/23/1958,2942.00,41.360001
1/22/1958,2941.00,41.200001
1/21/1958,2940.00,41.299999
1/20/1958,2939.00,41.349998
1/17/1958,2936.00,41.099998
1/16/1958,2935.00,41.060001
1/15/1958,2934.00,40.990002
1/14/1958,2933.00,40.669998
1/13/1958,2932.00,40.490002
1/10/1958,2929.00,40.369999
1/9/1958,2928.00,40.75
1/8/1958,2927.00,40.990002
1/7/1958,2926.00,41
1/6/1958,2925.00,40.68
1/3/1958,2922.00,40.869999
1/2/1958,2921.00,40.330002
12/31/1957,2919.00,39.990002
12/30/1957,2918.00,39.580002
12/27/1957,2915.00,39.779999
12/26/1957,2914.00,39.919998
12/24/1957,2912.00,39.52
12/23/1957,2911.00,39.48
12/20/1957,2908.00,39.48
12/19/1957,2907.00,39.799999
12/18/1957,2906.00,39.380001
12/17/1957,2905.00,39.419998
12/16/1957,2904.00,40.119999
12/13/1957,2901.00,40.73
12/12/1957,2900.00,40.549999
12/11/1957,2899.00,40.509998
12/10/1957,2898.00,40.560001
12/9/1957,2897.00,40.919998
12/6/1957,2894.00,41.310001
12/5/1957,2893.00,41.52
12/4/1957,2892.00,41.540001
12/3/1957,2891.00,41.369999
12/2/1957,2890.00,41.360001
11/29/1957,2887.00,41.720001
11/27/1957,2885.00,41.25
11/26/1957,2884.00,40.09
11/25/1957,2883.00,41.18
11/22/1957,2880.00,40.869999
11/21/1957,2879.00,40.48
11/20/1957,2878.00,39.919998
11/19/1957,2877.00,39.810001
11/18/1957,2876.00,40.040001
11/15/1957,2873.00,40.369999
11/14/1957,2872.00,39.439999
11/13/1957,2871.00,39.549999
11/12/1957,2870.00,39.599998
11/11/1957,2869.00,40.18
11/8/1957,2866.00,40.189999
11/7/1957,2865.00,40.669998
11/6/1957,2864.00,40.43
11/4/1957,2862.00,40.369999
11/1/1957,2859.00,40.439999
10/31/1957,2858.00,41.060001
10/30/1957,2857.00,41.02
10/29/1957,2856.00,40.689999
10/28/1957,2855.00,40.419998
10/25/1957,2852.00,40.59
10/24/1957,2851.00,40.709999
10/23/1957,2850.00,40.73
10/22/1957,2849.00,38.98
10/21/1957,2848.00,39.150002
10/18/1957,2845.00,40.330002
10/17/1957,2844.00,40.650002
10/16/1957,2843.00,41.330002
10/15/1957,2842.00,41.669998
10/14/1957,2841.00,41.240002
10/11/1957,2838.00,40.939999
10/10/1957,2837.00,40.959999
10/9/1957,2836.00,41.990002
10/8/1957,2835.00,41.950001
10/7/1957,2834.00,42.220001
10/4/1957,2831.00,42.790001
10/3/1957,2830.00,43.139999
10/2/1957,2829.00,43.099998
10/1/1957,2828.00,42.759998
9/30/1957,2827.00,42.419998
9/27/1957,2824.00,42.549999
9/26/1957,2823.00,42.57
9/25/1957,2822.00,42.98
9/24/1957,2821.00,42.98
9/23/1957,2820.00,42.689999
9/20/1957,2817.00,43.689999
9/19/1957,2816.00,44.400002
9/18/1957,2815.00,44.689999
9/17/1957,2814.00,44.639999
9/16/1957,2813.00,44.580002
9/13/1957,2810.00,44.799999
9/12/1957,2809.00,44.82
9/11/1957,2808.00,44.259998
